alt           press         den           temp          eddy          H2Oaer        SO2aer        H2Saer        CO2aer        S8aer         H2SO4aer      C2H2aer       C2H4aer       C2H6aer       CH4aer        HCaer1        H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           C2            C2H           C2H2          C2H4          HO2           H2O2          O3            SO3           H2SO4         HCl           Cl            Cl2           HOCl          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          1CH2          HCCO          HSO           CH3O          H2COH         C4H           C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          HS4           C4H3          O1D           H2Oaer_r      SO2aer_r      H2Saer_r      CO2aer_r      S8aer_r       H2SO4aer_r    C2H2aer_r     C2H4aer_r     C2H6aer_r     CH4aer_r      HCaer1_r      
4.45000E+001  8.78726E-005  5.13587E+015  1.23924E+002  1.00000E+005  1.13292E-008  3.66657E-006  6.68094E-039  2.79851E-028  1.08781E-026  1.97586E-008  6.68029E-039  6.68029E-039  6.68029E-039  6.68029E-039  6.68029E-039  2.06288E-010  1.00990E-003  3.16060E-011  3.64328E-013  4.65201E-008  2.25158E-004  4.88756E-004  9.97579E-001  5.11369E-018  2.11469E-020  1.00000E-040  1.00000E-040  1.92517E-035  8.14587E-033  2.60109E-025  3.03542E-014  1.06025E-018  4.09688E-028  2.71055E-027  8.06379E-026  8.04224E-014  1.84180E-012  8.39916E-008  6.92340E-004  3.87384E-034  2.83663E-033  7.76135E-013  1.00000E-040  1.00000E-040  4.93738E-031  4.45158E-034  7.69606E-012  4.19323E-011  1.16446E-008  3.74293E-008  9.81038E-013  4.54176E-006  1.08690E-011  4.48422E-020  2.60966E-017  5.99097E-007  2.86890E-034  1.50668E-024  7.16688E-031  1.07159E-035  1.10790E-037  1.00000E-040  6.51442E-030  1.17227E-032  1.34613E-010  5.83604E-039  1.00000E-040  1.00000E-040  1.00000E-040  2.79714E-037  5.99198E-011  3.66340E-034  1.68690E-031  1.00000E-040  1.00000E-040  3.27083E-040  5.25164E-038  1.10678E-028  1.00000E-040  6.17710E-035  4.51888E-013  1.06343E-021  1.37218E-033  7.88656E-019  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.55000E+001  8.01118E-005  4.69430E+015  1.23607E+002  1.00000E+005  1.11947E-008  3.58176E-006  6.45339E-039  5.39524E-033  8.36456E-027  1.93679E-008  6.45267E-039  6.45267E-039  6.45267E-039  6.45267E-039  6.45267E-039  3.19619E-010  1.00867E-003  3.63000E-011  5.47721E-013  7.26777E-008  2.43417E-004  5.26590E-004  9.97528E-001  7.10092E-018  3.58751E-020  1.00000E-040  1.00000E-040  1.05459E-035  7.37414E-033  2.46367E-025  4.28711E-014  7.90876E-019  4.77738E-028  3.37706E-027  7.25343E-026  5.86541E-014  1.51236E-012  1.10571E-007  6.87830E-004  8.86667E-035  6.50163E-034  7.56647E-013  1.00000E-040  1.00000E-040  5.07650E-031  6.47973E-035  7.54051E-012  2.96144E-011  1.55679E-008  4.00139E-008  1.31461E-012  4.49233E-006  1.15755E-011  6.83099E-020  4.28065E-017  6.35996E-007  2.82606E-034  1.41346E-024  3.16803E-031  1.08896E-035  1.08969E-037  1.00000E-040  6.25590E-030  1.37118E-032  1.80840E-010  2.60411E-039  1.00000E-040  1.00000E-040  1.00000E-040  2.80566E-037  4.98974E-011  2.97829E-034  1.52780E-031  1.00000E-040  1.00000E-040  3.21189E-040  5.41868E-038  1.21106E-028  1.00000E-040  3.56471E-035  5.74295E-013  9.58034E-022  1.49013E-033  1.24831E-018  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.65000E+001  7.30991E-005  4.29374E+015  1.23308E+002  1.00000E+005  1.10729E-008  3.54795E-006  6.22698E-039  3.53885E-037  6.25606E-027  1.89500E-008  6.22620E-039  6.22620E-039  6.22620E-039  6.22620E-039  6.22620E-039  4.99987E-010  1.00741E-003  4.20843E-011  8.20904E-013  1.07255E-007  2.63129E-004  5.67443E-004  9.97474E-001  9.96839E-018  6.16698E-020  1.00000E-040  1.00000E-040  5.02876E-036  7.47433E-033  2.33299E-025  6.04730E-014  7.02908E-019  5.80616E-028  4.19941E-027  6.58859E-026  5.53754E-014  1.40104E-012  1.45442E-007  6.82980E-004  1.68320E-035  1.23594E-034  7.87919E-013  1.00000E-040  1.00000E-040  5.22208E-031  7.82873E-036  7.85363E-012  2.22509E-011  1.96116E-008  4.22300E-008  1.76228E-012  4.43959E-006  1.32806E-011  1.05588E-019  6.57830E-017  6.75715E-007  2.78352E-034  1.32428E-024  1.26972E-031  1.35635E-035  1.07134E-037  1.00000E-040  5.98597E-030  1.63050E-032  2.26888E-010  1.15280E-039  1.00000E-040  1.00000E-040  1.00000E-040  2.81843E-037  4.67738E-011  2.80697E-034  1.44896E-031  1.00000E-040  1.00000E-040  3.92519E-040  5.98526E-038  1.32436E-028  1.00000E-040  2.43774E-035  7.25766E-013  8.52406E-022  1.59806E-033  1.85501E-018  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.75000E+001  6.67550E-005  3.93009E+015  1.23026E+002  1.00000E+005  1.09614E-008  3.52310E-006  6.00173E-039  1.01619E-038  4.58821E-027  1.84977E-008  6.00086E-039  6.00086E-039  6.00086E-039  6.00086E-039  6.00086E-039  7.78460E-010  1.00611E-003  4.88875E-011  1.21168E-012  1.52677E-007  2.84401E-004  6.11528E-004  9.97415E-001  1.39427E-017  1.05572E-019  1.00000E-040  1.00000E-040  2.18514E-036  7.94218E-033  2.20881E-025  8.48386E-014  6.84458E-019  7.07182E-028  5.13210E-027  6.03511E-026  5.93789E-014  1.38028E-012  1.90303E-007  6.77782E-004  2.68940E-036  1.97728E-035  8.59670E-013  1.00000E-040  1.00000E-040  5.37351E-031  2.89841E-035  8.42480E-012  1.80286E-011  2.37614E-008  4.40366E-008  2.33307E-012  4.38369E-006  1.57464E-011  1.60096E-019  9.53245E-017  7.18320E-007  2.74132E-034  1.23911E-024  4.63618E-032  1.45435E-035  1.05290E-037  1.00000E-040  5.70609E-030  1.94807E-032  2.70717E-010  4.45042E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.83488E-037  4.65673E-011  2.91057E-034  1.39577E-031  1.00000E-040  1.22809E-040  4.16195E-040  6.83209E-038  1.44729E-028  1.00000E-040  1.81156E-035  9.00817E-013  7.48304E-022  1.70088E-033  2.64099E-018  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.85000E+001  6.10108E-005  3.59985E+015  1.22755E+002  1.00000E+005  1.08592E-008  3.50071E-006  5.77752E-039  5.84593E-039  3.37597E-027  1.80047E-008  5.77658E-039  5.77658E-039  5.77658E-039  5.77658E-039  5.77658E-039  1.20071E-009  1.00478E-003  5.66760E-011  1.75332E-012  2.11974E-007  3.07350E-004  6.59089E-004  9.97351E-001  1.93346E-017  1.78556E-019  1.00000E-040  1.00000E-040  9.40765E-037  8.58135E-033  2.09090E-025  1.18163E-013  7.00948E-019  8.49679E-028  6.12435E-027  5.55912E-026  6.77441E-014  1.40581E-012  2.47117E-007  6.72218E-004  3.65766E-037  2.69201E-036  9.67833E-013  1.00000E-040  1.00000E-040  5.52849E-031  4.23126E-034  9.17768E-012  1.57660E-011  2.79856E-008  4.53933E-008  3.03325E-012  4.32462E-006  1.89345E-011  2.33978E-019  1.30622E-016  7.63898E-007  2.69946E-034  1.15781E-024  1.54906E-032  1.48515E-035  1.03436E-037  1.00000E-040  5.41704E-030  2.32147E-032  3.09746E-010  1.47431E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.85286E-037  4.78910E-011  3.28080E-034  1.34566E-031  1.00000E-040  1.76422E-040  4.21493E-040  7.92955E-038  1.58047E-028  1.00000E-040  1.40354E-035  1.09304E-012  6.47155E-022  1.79895E-033  3.64004E-018  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.95000E+001  5.58059E-005  3.29986E+015  1.22490E+002  1.00000E+005  1.07651E-008  3.47996E-006  5.55424E-039  5.54708E-039  2.57760E-027  1.74654E-008  5.55321E-039  5.55321E-039  5.55321E-039  5.55321E-039  5.55321E-039  1.83216E-009  1.00340E-003  6.54210E-011  2.48344E-012  2.89157E-007  3.32105E-004  7.10392E-004  9.97282E-001  2.65369E-017  2.97257E-019  1.00000E-040  1.00000E-040  4.73435E-037  9.27111E-033  1.97898E-025  1.63320E-013  7.36917E-019  1.00170E-027  7.11393E-027  5.13440E-026  7.96477E-014  1.45584E-012  3.18074E-007  6.66270E-004  4.26584E-038  3.14065E-037  1.11083E-012  1.00000E-040  1.00000E-040  5.68285E-031  4.66897E-033  1.00741E-011  1.47364E-011  3.22606E-008  4.62805E-008  3.86484E-012  4.26235E-006  2.28604E-011  3.26575E-019  1.69685E-016  8.12529E-007  2.65796E-034  1.08027E-024  4.79428E-033  1.66316E-034  1.01572E-037  1.00000E-040  5.11962E-030  2.74693E-032  3.41536E-010  1.00000E-040  1.00000E-040  1.28680E-040  1.00000E-040  2.86922E-037  5.00559E-011  3.99544E-034  1.28762E-031  1.00000E-040  2.47571E-040  4.68315E-039  9.27097E-038  1.72455E-028  8.12138E-040  1.10692E-035  1.29441E-012  5.50369E-022  1.89163E-033  4.88936E-018  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.05000E+001  5.10861E-005  3.02720E+015  1.22230E+002  1.00000E+005  1.06782E-008  3.46067E-006  5.33172E-039  5.32389E-039  2.03874E-027  1.68748E-008  5.33059E-039  5.33059E-039  5.33059E-039  5.33059E-039  5.33059E-039  2.76431E-009  1.00198E-003  7.51312E-011  3.44231E-012  3.89560E-007  3.58801E-004  7.65724E-004  9.97208E-001  3.60249E-017  4.86164E-019  1.00000E-040  1.00000E-040  3.28125E-037  9.92530E-033  1.87282E-025  2.24120E-013  7.82948E-019  1.15323E-027  8.01737E-027  4.75122E-026  9.48395E-014  1.51604E-012  4.05521E-007  6.59915E-004  4.34933E-039  3.17914E-038  1.28810E-012  1.00000E-040  1.00000E-040  5.83021E-031  3.49708E-032  1.10857E-011  1.44798E-011  3.65662E-008  4.66972E-008  4.82450E-012  4.19684E-006  2.75510E-011  4.33141E-019  2.09500E-016  8.64266E-007  2.61681E-034  1.00636E-024  1.47302E-033  1.58158E-033  9.96994E-038  1.00000E-040  4.81479E-030  3.21829E-032  3.64296E-010  1.00000E-040  1.00000E-040  9.88952E-040  1.00000E-040  2.88067E-037  5.25930E-011  5.18472E-034  1.21660E-031  1.00000E-040  3.39004E-040  4.41453E-038  1.08551E-037  1.88016E-028  5.87407E-039  8.76164E-036  1.49495E-012  4.59325E-022  1.97875E-033  6.42919E-018  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.15000E+001  4.68049E-005  2.77913E+015  1.21983E+002  1.00000E+005  1.05987E-008  3.44294E-006  5.10967E-039  5.10109E-039  1.49979E-027  1.62248E-008  5.10844E-039  5.10844E-039  5.10844E-039  5.10844E-039  5.10844E-039  4.12061E-009  1.00052E-003  8.59940E-011  4.67002E-012  5.20276E-007  3.87588E-004  8.25402E-004  9.97127E-001  4.83460E-017  7.79519E-019  1.00000E-040  1.00000E-040  3.00857E-037  1.04897E-032  1.77218E-025  3.05661E-013  8.31251E-019  1.29310E-027  8.73945E-027  4.42438E-026  1.13058E-013  1.57389E-012  5.11786E-007  6.53108E-004  4.56549E-040  2.97244E-039  1.49980E-012  1.27238E-040  1.00000E-040  5.96059E-031  1.50172E-031  1.21782E-011  1.46780E-011  4.08758E-008  4.66427E-008  5.90110E-012  4.12791E-006  3.30236E-011  5.44248E-019  2.46483E-016  9.19116E-007  2.57602E-034  9.35920E-025  6.34616E-034  8.02730E-033  9.78157E-038  1.00000E-040  4.50294E-030  3.72405E-032  3.77455E-010  1.00000E-040  1.00000E-040  4.34677E-039  1.00000E-040  2.88475E-037  5.50598E-011  7.01156E-034  1.13140E-031  1.00000E-040  4.51936E-040  2.21740E-037  1.26840E-037  2.04788E-028  2.40319E-038  6.90708E-036  1.68228E-012  3.75053E-022  2.06124E-033  8.30158E-018  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.25000E+001  4.29213E-005  2.55339E+015  1.21751E+002  1.00000E+005  1.05267E-008  3.42687E-006  4.88742E-039  4.87806E-039  1.18839E-027  1.55068E-008  4.88608E-039  4.88608E-039  4.88608E-039  4.88608E-039  4.88608E-039  6.06070E-009  9.99007E-004  9.81640E-011  6.20442E-012  6.90527E-007  4.18633E-004  8.89788E-004  9.97040E-001  6.40557E-017  1.22205E-018  1.00000E-040  1.00000E-040  2.99713E-037  1.07951E-032  1.67683E-025  4.14707E-013  8.74770E-019  1.40505E-027  9.15925E-027  4.12126E-026  1.33764E-013  1.61813E-012  6.38906E-007  6.45778E-004  1.43802E-040  4.72686E-040  1.74657E-012  1.96279E-040  1.00000E-040  6.05890E-031  2.47728E-031  1.33096E-011  1.50835E-011  4.51713E-008  4.61090E-008  7.07633E-012  4.05521E-006  3.92658E-011  6.46871E-019  2.77212E-016  9.77007E-007  2.53557E-034  8.68755E-025  3.70976E-034  7.28604E-033  9.59177E-038  1.00000E-040  4.18380E-030  4.24323E-032  3.81781E-010  1.00000E-040  1.00000E-040  7.29308E-039  1.00000E-040  2.87534E-037  5.70526E-011  9.63897E-034  1.03411E-031  1.00000E-040  5.85507E-040  1.98738E-037  1.47376E-037  2.22818E-028  3.71951E-038  5.33642E-036  1.84411E-012  2.98202E-022  2.13799E-033  1.05508E-017  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.35000E+001  3.93923E-005  2.34773E+015  1.21529E+002  1.00000E+005  1.04623E-008  3.41197E-006  4.66564E-039  4.65540E-039  1.14663E-027  1.47288E-008  4.66418E-039  4.66418E-039  4.66418E-039  4.66418E-039  4.66418E-039  8.79850E-009  9.97447E-004  1.11638E-010  8.08712E-012  9.11836E-007  4.52123E-004  9.59268E-004  9.96946E-001  8.37817E-017  1.87394E-018  1.00000E-040  1.00000E-040  3.02494E-037  1.05850E-032  1.58659E-025  5.60760E-013  9.11327E-019  1.48158E-027  9.22220E-027  3.80016E-026  1.56518E-013  1.64431E-012  7.89035E-007  6.37952E-004  1.44480E-040  1.86672E-040  2.03067E-012  2.85447E-040  1.00000E-040  6.11510E-031  3.29958E-032  1.44593E-011  1.55182E-011  4.94044E-008  4.51628E-008  8.32239E-012  3.97927E-006  4.63255E-011  7.29592E-019  2.99332E-016  1.03791E-006  2.49551E-034  8.04982E-025  2.54207E-034  1.38694E-033  9.40111E-038  1.00000E-040  3.86257E-030  4.75945E-032  3.78485E-010  1.00000E-040  1.00000E-040  9.80680E-040  1.00000E-040  2.84781E-037  5.84092E-011  1.32246E-033  9.30124E-032  1.00000E-040  7.37872E-040  3.72647E-038  1.70053E-037  2.42193E-028  4.58121E-039  3.94950E-036  1.97199E-012  2.30814E-022  2.20839E-033  1.32144E-017  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.45000E+001  3.61820E-005  2.16033E+015  1.21308E+002  1.00000E+005  1.04237E-008  3.39808E-006  4.44336E-039  4.43174E-039  1.13986E-027  1.38782E-008  4.44170E-039  4.44170E-039  4.44170E-039  4.44170E-039  4.44170E-039  1.26011E-008  9.95835E-004  1.23639E-010  1.03540E-011  1.19776E-006  4.88270E-004  1.03428E-003  9.96845E-001  1.08063E-016  2.80753E-018  1.00000E-040  1.00000E-040  3.08869E-037  1.02957E-032  1.50124E-025  7.56555E-013  9.40720E-019  1.51711E-027  8.89334E-027  3.46259E-026  1.80796E-013  1.65083E-012  9.63739E-007  6.29623E-004  1.87256E-040  1.00000E-040  2.35580E-012  3.93329E-040  1.00000E-040  6.11953E-031  2.15422E-033  1.56094E-011  1.58996E-011  5.35046E-008  4.38545E-008  9.21412E-012  3.90030E-006  5.42497E-011  7.82587E-019  3.11206E-016  1.10176E-006  2.45585E-034  7.44586E-025  2.75068E-034  1.55123E-034  9.20981E-038  1.00000E-040  3.54279E-030  5.24890E-032  3.69148E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.79669E-037  5.90768E-011  1.78847E-033  8.24707E-032  1.00000E-040  9.05392E-040  4.09429E-039  1.94555E-037  2.62989E-028  2.73085E-040  2.91707E-036  2.05966E-012  1.73667E-022  2.26845E-033  1.63174E-017  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.55000E+001  3.32590E-005  1.98939E+015  1.21089E+002  1.00000E+005  1.04083E-008  3.38568E-006  4.21329E-039  4.19801E-039  1.13601E-027  1.29619E-008  4.21114E-039  4.21114E-039  4.21114E-039  4.21114E-039  4.21114E-039  1.77952E-008  9.94175E-004  1.34111E-010  1.30348E-011  1.56416E-006  5.27304E-004  1.11531E-003  9.96735E-001  1.37371E-016  4.10456E-018  1.00000E-040  1.00000E-040  3.11464E-037  9.83372E-033  1.42056E-025  1.01946E-012  9.64246E-019  1.51940E-027  8.19717E-027  3.10848E-026  2.05967E-013  1.63837E-012  1.16421E-006  6.20771E-004  2.53715E-040  1.00000E-040  2.72670E-012  5.16093E-040  1.00000E-040  6.06432E-031  9.00111E-035  1.67441E-011  1.61932E-011  5.73844E-008  4.22210E-008  9.71711E-012  3.81843E-006  6.31081E-011  8.00146E-019  3.12265E-016  1.16848E-006  2.41660E-034  6.87514E-025  3.09627E-034  4.84316E-035  9.01801E-038  1.00000E-040  3.22763E-030  5.68527E-032  3.55561E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.72006E-037  5.90621E-011  2.36704E-033  7.22249E-032  1.00000E-040  1.08137E-039  1.25285E-039  2.20736E-037  2.85282E-028  1.00000E-040  2.12974E-036  2.10282E-012  1.26796E-022  2.31469E-033  1.98706E-017  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.65000E+001  3.05956E-005  1.83339E+015  1.20870E+002  1.00000E+005  1.03919E-008  3.37421E-006  3.93982E-039  3.91287E-039  1.12969E-027  1.20019E-008  3.93604E-039  3.93604E-039  3.93604E-039  3.93604E-039  3.93604E-039  2.47693E-008  9.92474E-004  1.44632E-010  1.61483E-011  2.02834E-006  5.69481E-004  1.20291E-003  9.96615E-001  1.72017E-016  5.84893E-018  1.00000E-040  1.00000E-040  3.07868E-037  9.23105E-033  1.34437E-025  1.37258E-012  9.85054E-019  1.49774E-027  7.21229E-027  2.73815E-026  2.31664E-013  1.61074E-012  1.39141E-006  6.11374E-004  3.40591E-040  1.00000E-040  3.14900E-012  6.48140E-040  1.00000E-040  5.94502E-031  2.93583E-036  1.78580E-011  1.64080E-011  6.09565E-008  4.02967E-008  1.00597E-011  3.73381E-006  7.29760E-011  7.81546E-019  3.02918E-016  1.23797E-006  2.37777E-034  6.33709E-025  3.19911E-034  4.37383E-035  8.82589E-038  1.00000E-040  2.92030E-030  6.04145E-032  3.39211E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.61699E-037  5.84934E-011  3.05565E-033  6.26053E-032  1.00000E-040  1.25727E-039  1.10681E-039  2.48460E-037  3.09151E-028  1.00000E-040  1.54031E-036  2.10080E-012  8.96933E-023  2.34192E-033  2.38679E-017  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.75000E+001  2.81668E-005  1.69127E+015  1.20626E+002  1.00000E+005  1.03624E-008  3.35128E-006  3.50236E-039  3.44959E-039  1.11105E-027  1.10052E-008  3.49481E-039  3.49481E-039  3.49481E-039  3.49481E-039  3.49481E-039  3.39657E-008  9.90781E-004  1.53832E-010  1.96900E-011  2.60574E-006  6.15083E-004  1.29766E-003  9.96486E-001  2.11870E-016  8.10849E-018  1.00000E-040  1.00000E-040  3.01284E-037  8.55988E-033  1.27248E-025  1.84474E-012  1.00892E-018  1.43258E-027  6.02824E-027  2.35124E-026  2.58687E-013  1.57585E-012  1.64579E-006  6.01395E-004  4.45332E-040  1.00000E-040  3.62919E-012  7.83636E-040  1.00000E-040  5.76091E-031  8.73643E-038  1.89721E-011  1.66079E-011  6.41697E-008  3.81452E-008  1.01800E-011  3.64649E-006  8.38530E-011  7.30137E-019  2.84178E-016  1.31004E-006  2.33937E-034  5.83096E-025  3.63771E-034  3.56072E-034  8.63359E-038  1.00000E-040  2.62372E-030  6.28550E-032  3.20727E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.48344E-037  5.76990E-011  3.83756E-033  5.38398E-032  1.00000E-040  1.42663E-039  8.79053E-039  2.76974E-037  3.34665E-028  1.00000E-040  1.11284E-036  2.05851E-012  6.13895E-023  2.33781E-033  2.82879E-017  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.85000E+001  2.59456E-005  1.56382E+015  1.20169E+002  1.00000E+005  1.03016E-008  3.25033E-006  2.69369E-039  2.63420E-039  1.05459E-027  9.96412E-009  2.68500E-039  2.68500E-039  2.68500E-039  2.68500E-039  2.68500E-039  4.58381E-008  9.89107E-004  1.53315E-010  2.36161E-011  3.30061E-006  6.64398E-004  1.40019E-003  9.96345E-001  2.54411E-016  1.08891E-017  1.00000E-040  1.00000E-040  2.91848E-037  7.95547E-033  1.20482E-025  2.46162E-012  1.04375E-018  1.40854E-027  4.68776E-027  1.94200E-026  2.91189E-013  1.54663E-012  1.92419E-006  5.90751E-004  5.69431E-040  1.00000E-040  4.17399E-012  9.19000E-040  1.00000E-040  5.51297E-031  2.73973E-039  2.01703E-011  1.69235E-011  6.73508E-008  3.58750E-008  9.88819E-012  3.55629E-006  9.51374E-011  6.51446E-019  2.57157E-016  1.38433E-006  2.30144E-034  5.35561E-025  5.03015E-034  2.23896E-033  8.44114E-038  1.00000E-040  2.34002E-030  6.36197E-032  2.98256E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.28677E-037  5.75152E-011  4.62188E-033  4.61067E-032  1.00000E-040  1.61392E-039  5.32617E-038  2.99092E-037  3.61854E-028  1.00000E-040  8.23982E-037  1.99953E-012  4.05620E-023  2.25869E-033  3.31900E-017  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.95000E+001  2.38961E-005  1.45016E+015  1.19351E+002  1.00000E+005  1.01827E-008  2.88071E-006  1.83006E-039  1.80474E-039  9.33367E-028  8.89944E-009  1.82635E-039  1.82635E-039  1.82635E-039  1.82635E-039  1.82635E-039  6.09232E-008  9.87104E-004  1.38035E-010  2.79395E-011  4.12603E-006  7.17656E-004  1.51097E-003  9.96193E-001  2.95858E-016  1.41772E-017  1.00000E-040  1.00000E-040  2.75280E-037  7.46994E-033  1.14128E-025  3.24716E-012  1.08226E-018  1.35516E-027  3.46587E-027  1.53195E-026  3.30806E-013  1.51903E-012  2.22043E-006  5.79591E-004  7.15112E-040  1.00000E-040  4.79311E-012  1.04933E-039  1.00000E-040  5.21111E-031  3.95529E-040  2.14587E-011  1.73246E-011  7.10907E-008  3.36149E-008  9.19846E-012  3.46378E-006  1.06052E-010  5.58347E-019  2.25310E-016  1.46061E-006  2.26403E-034  4.91187E-025  6.96218E-034  6.50666E-033  8.24932E-038  1.00000E-040  2.07380E-030  6.25639E-032  2.71507E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.01753E-037  5.81067E-011  5.26867E-033  3.94041E-032  1.00000E-040  1.86038E-039  1.46070E-037  3.06071E-037  3.90765E-028  1.00000E-040  6.32633E-037  1.94515E-012  2.59716E-023  2.09191E-033  3.88218E-017  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.05000E+001  2.20125E-005  1.34163E+015  1.18837E+002  1.00000E+005  1.00320E-008  1.96781E-006  1.48976E-039  1.47888E-039  7.82377E-028  7.89740E-009  1.48819E-039  1.48819E-039  1.48819E-039  1.48819E-039  1.48819E-039  7.99380E-008  9.85092E-004  1.34191E-010  3.27916E-011  5.16759E-006  7.75267E-004  1.63091E-003  9.96027E-001  3.43518E-016  1.80466E-017  1.00000E-040  1.00000E-040  2.60041E-037  6.77560E-033  1.08167E-025  4.29129E-012  1.09518E-018  1.31125E-027  2.52412E-027  1.19640E-026  3.60278E-013  1.45613E-012  2.54609E-006  5.68629E-004  8.50921E-040  1.00000E-040  5.50311E-012  1.15489E-039  1.00000E-040  4.85222E-031  3.50730E-040  2.24631E-011  1.73624E-011  7.43054E-008  3.12851E-008  8.67312E-012  3.36927E-006  1.18511E-010  4.68120E-019  1.95200E-016  1.53892E-006  2.22717E-034  4.49908E-025  8.39089E-034  9.29373E-033  8.05816E-038  1.00000E-040  1.82629E-030  6.07394E-032  2.51400E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.79783E-037  5.67084E-011  5.95393E-033  3.33856E-032  1.00000E-040  2.01906E-039  1.99848E-037  3.21360E-037  4.21539E-028  1.00000E-040  4.63642E-037  1.83663E-012  1.60966E-023  1.97463E-033  4.50646E-017  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
