alt temp press den eddy H H2 H2O OH O O2 CO CO2 HCO H2CO C CH CH2 CH3 CH4 S S2 S3 S4 S8 H2S HS SO SO2 CS CS2 OCS C2 C2H C2H2 C2H4 HO2 H2O2 O3 SO3 H2SO4 C2H6 CH3OH CH2CO CH3CHO C3H4 C3H6 C4H2 C4H4 HCS C2H3 C2H5 1CH2 HCCO HSO CH3O H2COH C4H C2H2OH CH3CO CH2CHO C2H3OH C2H4OH CH3O2 HSO3 O1D HS4 C4H3 H2Oaer H2Oaer_r CO2aer CO2aer_r S8aer S8aer_r H2SO4aer H2SO4aer_r C2H2aer C2H2aer_r C2H4aer C2H4aer_r C2H6aer C2H6aer_r CH4aer CH4aer_r HCaer1 HCaer1_r S2aer S2aer_r SO2aer SO2aer_r H2Saer H2Saer_r
3.18000000E+01 1.90000000E+02 6.39488111E-02 2.43778607E+18 3.00000000E+05 1.00000000E-40 5.00000000E-02 5.05532120E-06 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49994945E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
3.30000000E+01 1.90000000E+02 5.64908460E-02 2.15348175E+18 3.00000000E+05 1.00000000E-40 5.00000000E-02 5.72272860E-06 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49994277E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
3.42000000E+01 1.90000000E+02 4.99026586E-02 1.90233413E+18 3.00000000E+05 1.00000000E-40 5.00000000E-02 6.47824765E-06 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49993522E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
3.54000000E+01 1.90000000E+02 4.40828118E-02 1.68047635E+18 3.00000000E+05 1.00000000E-40 5.00000000E-02 7.33351090E-06 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49992666E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
3.66000000E+01 1.90000000E+02 3.89416987E-02 1.48449250E+18 3.00000000E+05 1.00000000E-40 5.00000000E-02 8.30168666E-06 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49991698E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
3.78000000E+01 1.90000000E+02 3.44001626E-02 1.31136507E+18 3.00000000E+05 1.00000000E-40 5.00000000E-02 9.39768174E-06 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49990602E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
3.90000000E+01 1.90000000E+02 3.03882787E-02 1.15842845E+18 3.00000000E+05 1.00000000E-40 5.00000000E-02 1.06383709E-05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49989362E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
4.02000000E+01 1.90000000E+02 2.68442766E-02 1.02332791E+18 3.00000000E+05 1.00000000E-40 5.00000000E-02 1.20428569E-05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49987957E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
4.14000000E+01 1.90000000E+02 2.37135901E-02 9.03983337E+17 3.00000000E+05 1.00000000E-40 5.00000000E-02 1.36327641E-05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49986367E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
4.26000000E+01 1.90000000E+02 2.09480168E-02 7.98557199E+17 3.00000000E+05 1.00000000E-40 5.00000000E-02 1.54325722E-05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49984567E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
4.38000000E+01 1.90000000E+02 1.85049756E-02 7.05426278E+17 3.00000000E+05 1.00000000E-40 5.00000000E-02 1.74699922E-05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49982530E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
4.50000000E+01 1.90000000E+02 1.63468517E-02 6.23156656E+17 3.00000000E+05 1.00000000E-40 5.00000000E-02 1.97763941E-05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49980224E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
4.62000000E+01 1.90000000E+02 1.44404167E-02 5.50481644E+17 3.00000000E+05 1.00000000E-40 5.00000000E-02 2.23872889E-05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49977613E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
4.74000000E+01 1.90000000E+02 1.27563178E-02 4.86282282E+17 3.00000000E+05 1.00000000E-40 5.00000000E-02 2.53428760E-05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49974657E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
4.86000000E+01 1.90000000E+02 1.12686252E-02 4.29570106E+17 3.00000000E+05 1.00000000E-40 5.00000000E-02 2.86886621E-05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49971311E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
4.98000000E+01 1.90000000E+02 9.95443324E-03 3.79471929E+17 3.00000000E+05 1.00000000E-40 5.00000000E-02 3.24761614E-05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.49967524E-01 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05 1.00000000E-40 1.00000000E-05
